GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00818844025116,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel 50 Extra Añejo - 1970 Tequila 80 Proof - 750 ml,Maestro Dobel 50 Extra Añejo - 1970 Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025253,Proximo Spirits Inc,Gran Centenario,750.0,mL,Gran Centenario Reposado Tequila with 1 Mexican National Team and 1 Club America Glasses 80 Proof - 750 ml,Gran Centenario Reposado Tequila with 1 Mexican National Team and 1 Club America Glasses 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025550,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Cristalino UFC Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Cristalino UFC Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023792,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011426,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844027134,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 2 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 2 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844026304,Proximo Spirits Inc,Gran Centenario,1.0,L,Gran Centenario Reposado Tequila 80 Proof - 1 L,Gran Centenario Reposado Tequila 80 Proof - 1 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025451,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Plata Tequila with Cantarito 80 Proof - 750 ml,Jose Cuervo® Tradicional® Plata Tequila with Cantarito 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025376,Proximo Spirits Inc,Creyente®,750.0,mL,Creyente® Tobala Mezcal 80 Proof - 750 ml,Creyente® Tobala Mezcal 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023785,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Plata Tequila with Muletta Mug 80 Proof - 750 ml,Jose Cuervo® Tradicional® Plata Tequila with Muletta Mug 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538019910,Proximo Spirits Inc,Black Dirt®,750.0,mL,Black Dirt® Rye Whiskey 100 Proof - 750 ml,Black Dirt® Rye Whiskey 100 Proof - 750 ml,,EACH,1,50.0,,USA,Whisky & Bourbon
00818844022344,Proximo Spirits Inc,Gran Centenario,375.0,mL,Gran Centenario Reposado Tequila 80 Proof - 375 ml,Gran Centenario Reposado Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844020708,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,375.0,mL,Reserva de la Familia® by Jose Cuervo Reposado Tequila 80 Proof - 375 ml,Reserva de la Familia® by Jose Cuervo Reposado Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844022351,Proximo Spirits Inc,Gran Centenario,1.75,L,Gran Centenario Reposado Tequila 80 Proof - 1.75 L,Gran Centenario Reposado Tequila 80 Proof - 1.75 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011358,Proximo Spirits Inc,Jose Cuervo®,50.0,mL,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 50 ml,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 50 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023990,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Añejo Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Añejo Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844027141,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 4 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 4 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025444,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Añejo Tequila with Two Tasting Glasses 80 Proof - 750 ml,Jose Cuervo® Tradicional® Añejo Tequila with Two Tasting Glasses 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011440,Proximo Spirits Inc,Jose Cuervo®,1.75,L,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 1.75 L,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 1.75 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011402,Proximo Spirits Inc,Jose Cuervo®,50.0,mL,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 50 ml,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 50 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844024294,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel 50 Extra Añejo - Silver Oak Tequila 80 Proof - 750 ml,Maestro Dobel 50 Extra Añejo - Silver Oak Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011433,Proximo Spirits Inc,Jose Cuervo®,1.0,L,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 1 L,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 1 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844022290,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Plata Tequila with Two Muletta Mugs 80 Proof - 750 ml,Jose Cuervo® Tradicional® Plata Tequila with Two Muletta Mugs 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011419,Proximo Spirits Inc,Jose Cuervo®,375.0,mL,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 375 ml,Jose Cuervo® Tradicional® Plata Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844020814,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Plata Tequila with Two Shot Glasses 80 Proof - 750 ml,Jose Cuervo® Tradicional® Plata Tequila with Two Shot Glasses 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538012294,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel Añejo Tequila 80 Proof - 750 ml,Maestro Dobel Añejo Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023136,Proximo Spirits Inc,Gran Centenario,750.0,mL,Gran Centenario Cristalino Tequila 80 Proof - 750 ml,Gran Centenario Cristalino Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844021385,Proximo Spirits Inc,Jose Cuervo®,375.0,mL,Jose Cuervo® Tradicional® Añejo Tequila 80 Proof - 375 ml,Jose Cuervo® Tradicional® Añejo Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844026335,Proximo Spirits Inc,400 Conejos®,750.0,mL,400 Conejos® Añejo Mezcal 80 Proof - 750 ml,400 Conejos® Añejo Mezcal 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844027127,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 1 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 1 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844026823,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 3 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Añejo Private Cask Collection Edition No. 1 Tequila Blend No. 3 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025369,Proximo Spirits Inc,Creyente®,750.0,mL,Creyente® Cuishe Mezcal 80 Proof - 750 ml,Creyente® Cuishe Mezcal 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844024751,Proximo Spirits Inc,Creyente®,750.0,mL,Creyente® Azul Cristalino Mezcal 80 Proof - 750 ml,Creyente® Azul Cristalino Mezcal 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538018913,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Añejo Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Añejo Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023495,Proximo Spirits Inc,Gran Centenario,750.0,mL,Gran Centenario Añejo Tequila with Two Ceramic Coasters 80 Proof - 750 ml,Gran Centenario Añejo Tequila with Two Ceramic Coasters 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538014236,Proximo Spirits Inc,Gran Centenario,750.0,mL,Gran Centenario Reposado Tequila 80 Proof - 750 ml,Gran Centenario Reposado Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538014038,Proximo Spirits Inc,Gran Centenario,750.0,mL,Gran Centenario Añejo Tequila 80 Proof - 750 ml,Gran Centenario Añejo Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844022375,Proximo Spirits Inc,Gran Centenario,1.75,L,Gran Centenario Añejo Tequila 80 Proof - 1.75 L,Gran Centenario Añejo Tequila 80 Proof - 1.75 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538017602,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel 50 Extra Añejo - 1967 Tequila 80 Proof - 750 ml,Maestro Dobel 50 Extra Añejo - 1967 Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538012911,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel Reposado Tequila 80 Proof - 750 ml,Maestro Dobel Reposado Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844021576,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Cristalino Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Cristalino Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025482,Proximo Spirits Inc,1800®,750.0,mL,1800® Cristalino Tequila with Two Shot Glasses 80 Proof - 750 ml,1800® Cristalino Tequila with Two Shot Glasses 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023242,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel Atelier Extra Añejo - Trajineras Edition Tequila 80 Proof - 750 ml,Maestro Dobel Atelier Extra Añejo - Trajineras Edition Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844024805,Proximo Spirits Inc,Gran Centenario,1.0,L,Gran Centenario Plata Tequila 80 Proof - 1 L,Gran Centenario Plata Tequila 80 Proof - 1 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844022368,Proximo Spirits Inc,Gran Centenario,375.0,mL,Gran Centenario Añejo Tequila 80 Proof - 375 ml,Gran Centenario Añejo Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844023563,Proximo Spirits Inc,1800®,750.0,mL,1800® Cristalino Tequila with Two Shot Glasses 80 Proof - 750 ml,1800® Cristalino Tequila with Two Shot Glasses 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844022337,Proximo Spirits Inc,Gran Centenario,1.75,L,Gran Centenario Plata Tequila 80 Proof - 1.75 L,Gran Centenario Plata Tequila 80 Proof - 1.75 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844027226,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Reposado Tequila with Shaker 80 Proof - 750 ml,Jose Cuervo® Tradicional® Reposado Tequila with Shaker 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025895,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Añejo Cristalino Organico Tequila 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Añejo Cristalino Organico Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011396,Proximo Spirits Inc,Jose Cuervo®,1.75,L,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 1.75 L,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 1.75 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025048,Proximo Spirits Inc,Maestro Dobel,1.75,L,Maestro Dobel 50 Cristalino Extra Añejo Tequila 80 Proof - 1.75 L,Maestro Dobel 50 Cristalino Extra Añejo Tequila 80 Proof - 1.75 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538019590,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Organic Reposado Tequila 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Organic Reposado Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011372,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 750 ml,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844020807,Proximo Spirits Inc,Jose Cuervo®,750.0,mL,Jose Cuervo® Tradicional® Reposado Tequila with Two Shot Glasses 80 Proof - 750 ml,Jose Cuervo® Tradicional® Reposado Tequila with Two Shot Glasses 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011389,Proximo Spirits Inc,Jose Cuervo®,1.0,L,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 1 L,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 1 L,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538017596,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel 50 Cristalino Extra Añejo Tequila 80 Proof - 750 ml,Maestro Dobel 50 Cristalino Extra Añejo Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011457,Proximo Spirits Inc,Reserva de la Familia® by Jose Cuervo,750.0,mL,Reserva de la Familia® by Jose Cuervo Extra Añejo Tequila 80 Proof - 750 ml,Reserva de la Familia® by Jose Cuervo Extra Añejo Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538014137,Proximo Spirits Inc,Gran Centenario,750.0,mL,Gran Centenario Plata Tequila 80 Proof - 750 ml,Gran Centenario Plata Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844022320,Proximo Spirits Inc,Gran Centenario,375.0,mL,Gran Centenario Plata Tequila 80 Proof - 375 ml,Gran Centenario Plata Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025109,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel 50 Extra Añejo - 1969 Tequila 80 Proof - 750 ml,Maestro Dobel 50 Extra Añejo - 1969 Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538011365,Proximo Spirits Inc,Jose Cuervo®,375.0,mL,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 375 ml,Jose Cuervo® Tradicional® Reposado Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844025093,Proximo Spirits Inc,Maestro Dobel,750.0,mL,Maestro Dobel 50 Extra Añejo - 1968 Tequila 80 Proof - 750 ml,Maestro Dobel 50 Extra Añejo - 1968 Tequila 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00811538012904,Proximo Spirits Inc,Maestro Dobel,375.0,mL,Maestro Dobel Reposado Tequila 80 Proof - 375 ml,Maestro Dobel Reposado Tequila 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00617768111109,Constellation Brands,SVEDKA,33.81,fl. oz,"SVEDKA Vodka, 1 L Bottle, 80 Proof",SVEDKA Vodka,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00617768291375,Constellation Brands,SVEDKA,12.68,fl. oz,"SVEDKA Cherry Limeade Flavored Vodka, 375 mL Bottle, 70 Proof",SVEDKA Cherry Limeade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768111758,Constellation Brands,SVEDKA,25.36,fl. oz,"SVEDKA Vodka, 750 mL Bottle, 80 Proof",SVEDKA Vodka,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00617768111178,Constellation Brands,SVEDKA,59.17,fl. oz,"SVEDKA Vodka, 1.75 L Bottle, 80 Proof",SVEDKA Vodka,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00617768201107,Constellation Brands,SVEDKA,33.81,fl. oz,"SVEDKA Blue Raspberry Flavored Vodka, 1 L Bottle, 70 Proof",SVEDKA Blue Raspberry Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768132753,Constellation Brands,SVEDKA,25.36,fl. oz,"SVEDKA Vodka Glassware Gift Set, 750 mL Bottle, 80 Proof",SVEDKA Vodka Glassware Gift Set,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082000766001,Diageo North America Inc.,Smirnoff,11.2,fl. oz,"Smirnoff Ice Pink Lemonade, 11.2 fl oz, 6 Pack Bottles, 4.5% ABV","Smirnoff Ice Pink Lemonade, 11.2 fl oz, 6 Pack Bottles, 4.5% ABV",,EACH,6,4.5,,USA,"Vodka, gin, tequila"
00082000775836,Diageo North America Inc.,Smirnoff,750.0,mL,"Smirnoff Peppermint Twist (Vodka Infused With Natural Flavors), 750 mL",Smirnoff Peppermint Twist,,EACH,1,30.0,,USA,"Vodka, gin, tequila"
00088076180444,Diageo North America Inc.,Ciroc,375.0,mL,"CIROC Apple (Made with Vodka Infused with Natural Flavors), 375 mL",Ciroc Apple,,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00088110110505,Diageo North America Inc.,Tanqueray,1.75,L,"Tanqueray London Dry Gin, 1.75 L",Tanqueray London Dry Gin,,EACH,1,47.3,,USA,"Vodka, gin, tequila"
00082000005988,Diageo North America Inc.,Johnnie Walker,50.0,mL,"Johnnie Walker Aged 18 Years Blended Scotch Whisky, 50 mL",JW Aged 18 Years,,EACH,1,40.0,,USA,Whisky & Bourbon
00088076187009,Diageo North America Inc.,Ciroc,1.0,L,"CIROC Summer Citrus (Made with Vodka Infused with Natural Flavors), 1 L",Ciroc Summer Citrus,,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00088076186958,Diageo North America Inc.,Astral,750.0,mL,"Astral Tequila Blanco, 750 mL",Astral Tequila Blanco,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00089000005000,Diageo North America Inc.,Tanqueray,50.0,mL,"Tanqueray London Dry Gin, 50 mL",Tanqueray London Dry Gin,,EACH,1,47.3,,USA,"Vodka, gin, tequila"
00088076180468,Diageo North America Inc.,Ciroc,1.0,L,"CIROC Apple (Made with Vodka Infused with Natural Flavors), 1 L",Ciroc Apple,,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00088110110406,Diageo North America Inc.,Tanqueray,1.0,L,"Tanqueray London Dry Gin, 1 L",Tanqueray London Dry Gin,,EACH,1,47.3,,USA,"Vodka, gin, tequila"
00088076180451,Diageo North America Inc.,Ciroc,750.0,mL,"CIROC Apple (Made with Vodka Infused with Natural Flavors), 750 mL",Ciroc Apple,,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00088110110642,Diageo North America Inc.,Tanqueray,375.0,mL,"Tanqueray London Dry Gin, 375 mL",Tanqueray London Dry Gin,,EACH,1,47.3,,USA,"Vodka, gin, tequila"
00851362006007,Diageo North America Inc.,Kikori,750.0,mL,"Kikori Rice Whiskey, 750 mL",Kikori,,EACH,1,41.0,,USA,Whisky & Bourbon
00087000005525,Diageo North America Inc.,Bulleit,750.0,mL,"Bulleit Bourbon Whiskey, 750 mL",Bulleit Bourbon,,EACH,1,45.0,,USA,Whisky & Bourbon
00088110110307,Diageo North America Inc.,Tanqueray,750.0,mL,"Tanqueray London Dry Gin, 750 mL",Tanqueray London Dry Gin,,EACH,1,47.3,,USA,"Vodka, gin, tequila"
00082000766865,Diageo North America Inc.,George Dickel,750.0,mL,"George Dickel Foundation Recipe Tennessee Whisky, 750 mL",George Dickel Foundation,,EACH,1,45.5,,USA,Whisky & Bourbon
00088076181373,Diageo North America Inc.,Johnnie Walker,1.0,L,"Johnnie Walker Aged 18 Years Blended Scotch Whisky, 1 L",JW Aged 18 Years,,EACH,1,40.0,,USA,Whisky & Bourbon
00088076181366,Diageo North America Inc.,Johnnie Walker,750.0,mL,"Johnnie Walker Aged 18 Years Blended Scotch Whisky, 750 mL",JW Aged 18 Years,,EACH,1,40.0,,USA,Whisky & Bourbon
00088076170087,Diageo North America Inc.,Buchanan's,750.0,mL,"Buchanan's Red Seal Blended Scotch Whisky, 750 mL",Buchanan's Red Seal,,EACH,1,40.0,,USA,Whisky & Bourbon
00088076180437,Diageo North America Inc.,Ciroc,200.0,mL,"CIROC Apple (Made with Vodka Infused with Natural Flavors), 200 mL",Ciroc Apple,,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00088076180475,Diageo North America Inc.,Ciroc,1.75,L,"CIROC Apple (Made with Vodka Infused with Natural Flavors), 1.75 L",Ciroc Apple,,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00818844028155,Proximo Spirits Inc,Gran Coramino Tequila,750.0,mL,Gran Coramino Tequila Reposado 80 Proof - 750 ml,Gran Coramino Tequila Reposado 80 Proof - 750 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00818844028162,Proximo Spirits Inc,Gran Coramino Tequila,375.0,mL,Gran Coramino Tequila Reposado 80 Proof - 375 ml,Gran Coramino Tequila Reposado 80 Proof - 375 ml,,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00860003623497,Far West Spirits LLC (DBA Lone River),Lone River,12.0,fl. oz,"Lone River Ranch Water Hard Seltzer Variety Pack, 12 fl oz, 12 Pack Cans, 4% ABV","Lone River Ranch Water Hard Seltzer Variety Pack, 12 fl oz, 12 Pack Cans, 4% ABV",,EACH,12,4.0,,USA,"Vodka, gin, tequila"
00088076006232,Diageo North America Inc.,George Dickel,750.0,mL,"George Dickel Signature Recipe Tennessee Whisky, 750 mL",George Dickel Signature,,EACH,1,45.0,,USA,Whisky & Bourbon
00617768291054,Constellation Brands,SVEDKA,20.29,fl. oz,"SVEDKA Cherry Limeade Flavored Vodka, 50 mL Plastic Mini Bottle, 70 Proof",SVEDKA Cherry Limeade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768291177,Constellation Brands,SVEDKA,59.17,fl. oz,"SVEDKA Cherry Limeade Flavored Vodka, 1.75 L Bottle, 70 Proof",SVEDKA Cherry Limeade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768291757,Constellation Brands,SVEDKA,25.36,fl. oz,"SVEDKA Cherry Limeade Flavored Vodka, 750 mL Bottle, 70 Proof",SVEDKA Cherry Limeade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768291108,Constellation Brands,SVEDKA,33.81,fl. oz,"SVEDKA Cherry Limeade Flavored Vodka, 1 L Bottle, 70 Proof",SVEDKA Cherry Limeade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768122105,Constellation Brands,SVEDKA,33.81,fl. oz,"SVEDKA Clementine Flavored Vodka, 1 L Bottle, 70 Proof",SVEDKA Clementine Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768141755,Constellation Brands,SVEDKA,25.36,fl. oz,"SVEDKA Strawberry Lemonade Flavored Vodka, 750 mL Bottle, 70 Proof",SVEDKA Strawberry Lemonade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768141106,Constellation Brands,SVEDKA,33.81,fl. oz,"SVEDKA Strawberry Lemonade Flavored Vodka, 1 L Bottle, 70 Proof",SVEDKA Strawberry Lemonade Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00617768151105,Constellation Brands,SVEDKA,33.81,fl. oz,"SVEDKA Mango Pineapple Flavored Vodka, 1 L Bottle, 70 Proof",SVEDKA Mango Pineapple Flavored Vodka,Vodka,EACH,1,35.0,,USA,"Vodka, gin, tequila"
00088076006225,Diageo North America Inc.,George Dickel,1.0,L,"George Dickel Signature Recipe Tennessee Whisky, 1 L",George Dickel Signature,,EACH,1,45.0,,USA,Whisky & Bourbon
00897291000471,Sazerac Company Inc.,Firefly,1.0,L,Firefly Ruby Red Grapefruit Vodka 1l 60 Proof,Firefly RR Gfrt Vka 1l 60Pf,Vodka,EACH,1,30.0,,USA,Spirits
00088004035679,Sazerac Company Inc.,Los Vecinos,750.0,mL,Los Vecinos Del Campo Ensamble No. 1 Mezcal 750ml 90 Proof,Los Vec EnsmbNo1 Mezcal 750ml 90Pf,Tequila & Agave Spirits,EACH,1,45.0,,USA,Spirits
00088004035662,Sazerac Company Inc.,Los Vecinos,750.0,mL,Los Vecinos Del Campo Tobala Mezcal 750ml 90 Proof,Los Vec Tbla Mzcl 750ml 90Pf,Tequila & Agave Spirits,EACH,1,46.0,,USA,Spirits
00856463005041,Sazerac Company Inc.,Firefly,750.0,mL,Firefly Ruby Red Grapefruit Vodka 750ml 60 Proof,Firefly RR Gfrt Vka 750ml 60Pf,Vodka,EACH,1,30.0,,USA,Spirits
00081128023164,Sazerac Company Inc.,Canadian Mist,750.0,mL,Canadian Mist Canadian Whisky 750ml 80 Proof,Cndn Mist Cnd Wky 750ml 80Pf,Whisky-Canadian,EACH,1,40.0,,USA,Spirits
00897291000129,Sazerac Company Inc.,Firefly,1.0,L,Firefly Skinny Tea Vodka 1l 60 Proof,Firefly Skinny Tea Vka 1l 60Pf,Vodka,EACH,1,30.0,,USA,Spirits
