GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00080480987909,Bacardi USA,Bacardí,355.0,mL,"Bacardi Bahama Mama Ready To Drink Real Rum Cocktail, Gluten Free 5.9% 35.5Cl/355Ml",BACARDI BAHAMA MAMA,,EACH,1,5.9,,USA,"Punch, Cocktail & Premix"
00087692016083,Jim Beam Beverage Co.,Jim Beam Kentucky Coolers,6.0,PK,"Jim Beam Kentucky Coolers Black Cherry Lemonade (12 fl. oz. Can, 6pk.)",Black Cherry Lemonade,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692016014,Jim Beam Beverage Co.,Jim Beam Kentucky Coolers,1.0,PK,Jim Beam Kentucky Coolers Strawberry Punch (24 fl. oz. Can),Strawberry Punch,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00816751020453,"Anheuser-Busch, Inc.",Cutwater Spirits,4.0,PK,"Cutwater Spirits Bloody Mary, 4 Pack 12 fl. oz. Cans, 10% ABV",Bloody Mary,Canned Cocktail,EACH,4,10.0,,USA,"Punch, Cocktail & Premix"
00816751023423,"Anheuser-Busch, Inc.",Cutwater,4.0,PK,"Cutwater Ranch Water 49ers Watermelon Cocktail,  4 Pack, 12 fl  oz",Watermelon Tequila Ranch Water 4 - 12 fl oz Cans,,EACH,4,5.9,,USA,"Punch, Cocktail & Premix"
00033544000359,Constellation Brands,Corona Refresca,24.0,fl. oz,"Corona Refresca Mas Mango Citrus Spiked Tropical Cocktail, 24 fl oz Can, 8.0% ABV",Mango Citrus Spiked Tropical Cocktail,Flavored Malt Beverage,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00850162008945,"Anheuser-Busch, Inc.",10 Barrel Brewing,6.0,PK,"10 Barrel Brewing Co. Clean Line Mango Hard Seltzer, 6 Pack 12 fl. oz. Cans",Seltzer (Malt),Seltzer (Malt),EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00018200260896,"Anheuser-Busch, Inc.",Bud Light,4.0,PK,"Bud Light Black Cherry Seltzer 4 Pack, 12 fl oz Cans, 5% ABV",Hard Seltzer,Seltzer (Malt),EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00018200202063,"Anheuser-Busch, Inc.",Bud Light,6.0,PK,"Bud Light Seltzer Strawberry, Hard Seltzer, Gluten Free, 6 Pack, 12 FL OZ Slim Cans",Strawberry Seltzer,Seltzer,EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00018200260919,"Anheuser-Busch, Inc.",Bud Light Seltzer,4.0,PK,"Bud Light Seltzer Lemon Lime,  4 Pack 16 fl. oz. Cans, 5% ABV",Lemon Lime Seltzer,Seltzer (Malt),EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00745432781089,"Anheuser-Busch, Inc.",Good Company,15.0,PK,"Breckenridge Brewery Good Company Soda Hard Seltzer, 15pack, 12oz Cans","Hard Seltzer, 15 Pack",Seltzer (Malt),EACH,15,4.5,,USA,"Punch, Cocktail & Premix"
00745432781225,"Anheuser-Busch, Inc.",Good Company,12.0,PK,"Breckenridge Brewery Good Company Yerba Mate Hard Seltzer 12Pack, 12oz Slim Cans",Yerba Mate Hard Seltzer Can 12 - 12 fl oz Cans,,EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00018200290930,"Anheuser-Busch, Inc.",BUD LIGHT SELTZER,12.0,PK,"Bud Light Seltzer Pineapple 12 Pack, 12 fl oz Cans",Seltzer (Malt),Seltzer (Malt),EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00018200202056,"Anheuser-Busch, Inc.",Bud Light,6.0,PK,"Bud Light Black Cherry Seltzer, 6 Pack 12 fl. oz. Cans",Black Cherry Seltzer,Seltzer,EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00850162008594,"Anheuser-Busch, Inc.",10 Barrel Brewing,4.0,PK,"10 Barrel Brewing Co. Bloody Mary, 4 Pack 12 fl. oz. Cans",Canned Cocktail,Canned Cocktail,EACH,4,10.0,,USA,"Punch, Cocktail & Premix"
00851538002840,"Anheuser-Busch, Inc.",10 Barrel Brewing,4.0,PK,"10 Barrel Brewing Co. Classic Margarita, 4 Pack 12 fl. oz. Cans",Classic Margarita,Canned Cocktail,EACH,4,9.0,,USA,"Punch, Cocktail & Premix"
00810023700081,"Anheuser-Busch, Inc.",10 Barrel Brewing,4.0,PK,"10 Barrel Brewing Co. Lemongrass Lime Vodka Soda, 4 Pack 12 fl. oz. Cans",Lemongrass Lime Vodka Soda,Canned Cocktail,EACH,4,7.0,,USA,"Punch, Cocktail & Premix"
00810023700074,"Anheuser-Busch, Inc.",10 Barrel Brewing,4.0,PK,"10 Barrel Brewing Co. Blood Orange Vodka Soda, 4 Pack 12 fl. oz. Cans",Canned Cocktail,Canned Cocktail,EACH,4,7.0,,USA,"Punch, Cocktail & Premix"
00086036205619,Heaven Hill Distilleries,Christian Brothers,1750.0,mL,"Christian Brothers Nog, 1750 ml","Christian Brothers Nog, 1750 ml",,PACK,1,10.0,,USA,"Punch, Cocktail & Premix"
00850021346157,"Anheuser-Busch, Inc.",Devils Backbone Distilling Co.,12.0,fl. oz,"Devils Backbone Distilling Company Tropical Smash (10%), 4PK 12fl.oz Can","Vodka, Smash on the Beach",canned cocktail,EACH,4,10.0,,USA,"Punch, Cocktail & Premix"
00850162008020,"Anheuser-Busch, Inc.",10 Barrel Brewing Co.,4.0,PK,"10 Barrel Brewing Co. Pineapple Serrano Margarita, 4 Pack 12 fl. oz. Cans",Pineapple Serrano Margarita,Cocktails,EACH,4,9.0,,USA,"Punch, Cocktail & Premix"
00850162008013,"Anheuser-Busch, Inc.",10 Barrel Brewing Co.,4.0,PK,"10 Barrel Brewing Co. Mango Margarita, 4 Pack 12 fl. oz. Cans",Mango Margarita,Cocktails,EACH,4,9.0,,USA,"Punch, Cocktail & Premix"
00858674005483,Constellation Brands,Funky Buddha Premium Hard Seltzer,144.0,fl. oz,"Funky Buddha Premium Hard Seltzer Tropical Variety Pack, 12 pk 12 fl oz Cans, 4.5% ABV",Tropical Variety Pack,Hard Seltzer,EACH,12,4.5,,USA,"Punch, Cocktail & Premix"
00858674005889,Constellation Brands,Funky Buddha Premium Hard Seltzer,144.0,fl. oz,"Funky Buddha Premium Hard Seltzer Funklightened Variety Pack, 12 pk 12 fl oz Cans, 4.5% ABV",Funklightened Variety Pack,Hard Seltzer,EACH,12,4.5,,USA,"Punch, Cocktail & Premix"
00850026750119,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,288.0,fl. oz,"Funky Buddha Premium Hard Seltzer Tropical Mango Guava, 24 pk 12 fl oz Cans, 4.5% ABV",Tropical Mango Guava,Hard Seltzer,EACH,24,4.5,,USA,"Punch, Cocktail & Premix"
00086816619346,Luxco,La Salle,750.0,mL,"La Salle Long Island Iced Tea 42 Proof Traveler, 750ML","The La Salle® family includes a large variety of low-proof spirits such as: schnapps, vodka, gin, rum, brandies, bourbons and blends, as well as traditional cordials, liqueurs and creams.",,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00086816453742,Luxco,La Salle,750.0,mL,"La Salle Long Island Iced Tea 42 Proof, 750ML","The La Salle® family includes a large variety of low-proof spirits such as: schnapps, vodka, gin, rum, brandies, bourbons and blends, as well as traditional cordials, liqueurs and creams.",,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00088352134994,Luxco,Vita Frute,4355.0,mL,"Vita Frute Watermelon Vodka Soda 4Pk, (4) 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00088352136240,Luxco,Vita Frute,4355.0,mL,"Vita Frute Blood Orange Vodka Soda 4Pk, (4) 355ML","Vita Frute® Blood Orange is full bodied, invigorating and refreshing.",,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00088352134864,Luxco,Vita Frute,4355.0,mL,"Vita Frute Lime Basil Vodka Soda 4Pk, (4) 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00088352134925,Luxco,Vita Frute,355.0,mL,"Vita Frute Lime Basil Vodka Soda 12Oz Can, 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00088352134932,Luxco,Vita Frute,355.0,mL,"Vita Frute Blood Orange Vodka Soda 4Pk, 355ML","Vita Frute® Blood Orange is full bodied, invigorating and refreshing.",,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00088352134956,Luxco,Vita Frute,355.0,mL,"Vita Frute Watermelon Vodka Soda 12Oz Can, 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00088352134949,Luxco,Vita Frute,355.0,mL,"Vita Frute Grapefruit Vodka Soda 12Oz Can, 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00088352134963,Luxco,Vita Frute,355.0,mL,"Vita Frute Pineapple Coconut Vodka Soda 12Oz Can, 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00086816230398,Luxco,Colonial Club,375.0,mL,"Colonial Club Screwdriver, 375ML","The Colonial Club® family includes a full array of schnapps, vodka, brandies, as well as traditional cordials, liqueurs and creams.",,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00086816110324,Luxco,Paramount,1.75,L,"Paramount Long Island Iced Tea Mix, 1.75L","The Paramount® family includes a full array of schnapps, vodka, gin, rum, brandies, bourbons and blends, as well as traditional cordials, liqueurs and creams.",,EACH,1,36.25,,USA,"Punch, Cocktail & Premix"
00086816453766,Luxco,La Salle,200.0,mL,"La Salle Long Island Iced Tea 42 Proof, 200ML","The La Salle® family includes a large variety of low-proof spirits such as: schnapps, vodka, gin, rum, brandies, bourbons and blends, as well as traditional cordials, liqueurs and creams.",,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00088352136264,Luxco,Vita Frute,355.0,mL,"Vita Frute Variety Pack, 355ML","The Vita Frute® Variety Pack includes Grapefruit, Lime Basil, Pineapple Coconut and Blood Orange.",,EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00088352134970,Luxco,Vita Frute,4355.0,mL,"Vita Frute Grapefruit Vodka Soda 4Pk, (4) 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00086816230343,Luxco,Colonial Club,750.0,mL,"Colonial Club Screwdriver, 750ML","The Colonial Club® family includes a full array of schnapps, vodka, brandies, as well as traditional cordials, liqueurs and creams.",,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00086816110331,Luxco,Paramount,1.0,L,"Paramount Long Island Iced Tea Mix, 1.0L","The Paramount® family includes a full array of schnapps, vodka, gin, rum, brandies, bourbons and blends, as well as traditional cordials, liqueurs and creams.",,EACH,1,36.25,,USA,"Punch, Cocktail & Premix"
00086816453797,Luxco,La Salle,375.0,mL,"La Salle Long Island Iced Tea 42 Proof, 375ML","The La Salle® family includes a large variety of low-proof spirits such as: schnapps, vodka, gin, rum, brandies, bourbons and blends, as well as traditional cordials, liqueurs and creams.",,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00088352134987,Luxco,Vita Frute,4355.0,mL,"Vita Frute Pineapple Coconut Vodka Soda 4Pk, (4) 355ML","Vita Frute Vodka Soda cans are crafted with American-made vodka, club soda and all natural flavors. The result, a deliciously, refreshing cocktail that is 100 calories, gluten free and 5% ABV. With four flavor offerings, these are perfect to drink on their own or use as an ingredient in another cocktail.",,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00088352120058,Luxco,Salvador's,1.75,L,"Salvador'S Strawberry Margarita, 1.75L","Perfectly sweet and delicious, Salvador's® take on the classic Strawberry Margarita is spot-on.",,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00088352134536,Luxco,Salvador's,4355.0,mL,"Salvador'S Strawberry Margarita, (4) 355ML","Perfectly sweet and delicious, Salvador's® take on the classic Strawberry Margarita is spot-on.",,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00086816231241,Luxco,Colonial Club,750.0,mL,"Colonial Club Long Island Iced Tea Traveler, 750ML","The Colonial Club® family includes a full array of schnapps, vodka, brandies, as well as traditional cordials, liqueurs and creams.",,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00086816231494,Luxco,Colonial Club,375.0,mL,"Colonial Club Long Island Iced Tea, 375ML","The Colonial Club® family includes a full array of schnapps, vodka, brandies, as well as traditional cordials, liqueurs and creams.",,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00018200000133,"Anheuser-Busch, Inc.",Ritas Peach-A-Rita,8.0,fl. oz,"Ritas™ Peach-A-Rita® Peach Malt Beverage, 8 fl. oz. Can",Peach-A-Rita Peach Malt Beverage,,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00613008757250,Imported from Europe,Arizona Sunrise,19.2,oz,"Arizona Sunrise Cherry Punch Hard Seltzer, Single 19.2 fl oz Can","Arizona Sunrise Cherry Punch Hard Seltzer, Single 19.2 fl oz Can",Hard Seltzer with real fruit,EACH,1,4.6,,USA,"Punch, Cocktail & Premix"
00613008757229,Imported from Europe,Arizona Sunrise,19.2,oz,"Arizona Sunrise Mucho Mango Hard Seltzer, Single 19.2 fl oz Can","Arizona Sunrise Mucho Mango Hard Seltzer, Single 19.2 fl oz Can",Hard Seltzer with real fruit,EACH,1,4.6,,USA,"Punch, Cocktail & Premix"
00613008756741,Imported from Europe,Arizona Sunrise,11.5,oz,"Arizona Sunrise Variety Pack Hard Seltzer, 12 Pack, 11.5 fl oz Cans","Arizona Sunrise Variety Pack Hard Seltzer, 12 Pack, 11.5 fl oz Cans",Hard Seltzer with real fruit,EACH,12,4.6,,USA,"Punch, Cocktail & Premix"
00089826230211,"Imported from Guadalajara, Mexico",Canijilla,12.0,oz,"Canijilla Limon Pepino Hard Seltzer, 6 Pack, 12 fl oz Cans","Canijilla Limon Pepino Hard Seltzer, 6 Pack, 12 fl oz Cans",Flavored Hard Seltzer,EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00089826230457,"Imported from Guadalajara, Mexico",Canijilla,12.0,oz,"Canijilla Mango Picosito Hard Seltzer, 6 Pack, 12 fl oz Cans","Canijilla Mango Picosito Hard Seltzer, 6 Pack, 12 fl oz Cans",Flavored Hard Seltzer,EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692005759,TWISTED TEA BREWING,Twisted Tea,1.0,PK,"Twisted Tea Huckleberry, Hard Iced Tea (24 fl. oz. Can)",Twisted Tea Huckleberry,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692006947,TWISTED TEA BREWING,Twisted Tea,6.0,PK,"Twisted Tea Huckleberry, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",.,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692003120,TWISTED TEA BREWING,Twisted Tea,6.0,PK,"Twisted Tea Original, Hard Iced Tea (12 fl. oz. Can, 6pk.)","Beer, Hard Iced Tea, Original",,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00008769200686,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,12.0,PK,"TRULY Hard Seltzer Berry Variety Pack (12 fl. oz. Can, 12pk.)","Hard Seltzer, Berry Mix Pack",,PACK,12,5.0,,USA,"Punch, Cocktail & Premix"
00087692010616,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Passion Fruit, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Twisted Passionfruit Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692010135,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,1.0,PK,"TRULY Hard Seltzer Original Lemonade, Spiked & Sparkling Water (16 fl. oz. Can)",Original Lemonade,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692004202,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,6.0,PK,"TRULY Hard Seltzer Grapefruit, Spiked & Sparkling Water (12 fl. oz. Can, 6pk.)",TRULY Hard Seltzer Grapefruit,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692006015,TWISTED TEA BREWING COMPANY,Twisted Tea,18.0,PK,"Twisted Tea Variety Pack, Hard Iced Tea (12 fl. oz. Can, 18pk.)",Twisted Tea Variety Packs,,PACK,18,5.0,,USA,"Punch, Cocktail & Premix"
00087692010678,TWISTED TEA BREWING COMPANY,Twisted Tea,1.0,PK,Twisted Tea Passion Fruit Hard Iced Tea (24 fl. oz. Can),Twisted Tea Passion Fruit,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692010692,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Black Cherry, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Twisted Tea Black Cherry,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692011934,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Slightly Sweet, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Twisted Tea Slightly Sweet Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00857775007686,Molson Coors Brewing Company,Saint Archer Vodka Soda Blood Orange Grapefruit,12.0,fl. oz,"Saint Archer Vodka Soda Grapefruit and Blood Orange, Ready To Drink Cocktail, 6 pack, 12 fl oz Cans, 5% ABV","Saint Archer is a lifestyle brand rooted in Southern California culture; skate, surf, music, and the outdoors. We art built on quality, grit, and the legitimacy that separates us from competitors. Our new line of premium 6 pack Vodka Sodas were crafted as a reflection of who our customers are, and the life they lead. Driven by passion and commitment to creativity, we apply our award winning brewing experience and sought after brand, to a new category of innovative refreshment. At only 100 calories, zero sugar, and gluten free - you can feel good about every sip, no matter where your journey takes you.",Hard Seltzer,EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00857775007662,Molson Coors Brewing Company,Saint Archer Vodka Soda Lime,12.0,fl. oz,"Saint Archer Vodka Soda Lime, Ready To Drink Cocktail, 6 pack, 12 fl oz Cans, 5% ABV","Saint Archer is a lifestyle brand rooted in Southern California culture; skate, surf, music, and the outdoors. We art built on quality, grit, and the legitimacy that separates us from competitors. Our new line of premium 6 pack Vodka Sodas were crafted as a reflection of who our customers are, and the life they lead. Driven by passion and commitment to creativity, we apply our award winning brewing experience and sought after brand, to a new category of innovative refreshment. At only 100 calories, zero sugar, and gluten free - you can feel good about every sip, no matter where your journey takes you.",Hard Seltzer,EACH,6,5.0,,USA,"Punch, Cocktail & Premix"
00810628031924,"Anheuser-Busch, Inc.",Golden Road Brewing,12.0,fl. oz,"Golden Road Brewing® Fruit Cart Grapefruit Hard Seltzer™, 12 fl. oz. Can",Fruit Cart Grapefruit Hard Seltzer,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200001444,"Anheuser-Busch, Inc.",Social Club Seltzer,12.0,fl. oz,"Social Club Seltzer™ Old Fashioned Hard Seltzer Cocktail, 12 fl. oz. Can",Old Fashioned Hard Seltzer Cocktail,,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00018200261879,"Anheuser-Busch, Inc.",Bud Light,64.0,fl. oz,"Bud Light™ Strawberry Lemonade Seltzer, 4 Pack 16 fl. oz. Cans",Strawberry Lemonade Seltzer,,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00018200200915,"Anheuser-Busch, Inc.",Best Damn Peach Tea,72.0,fl. oz,Best Damn® Peach Hard Tea 6-12 fl. oz. Bottles,Peach Hard Tea,,EACH,6,5.5,,USA,"Punch, Cocktail & Premix"
00810628031931,"Anheuser-Busch, Inc.",Golden Road Brewing,12.0,fl. oz,"Golden Road Brewing® Fruit Cart Black Cherry Blood Orange Hard Seltzer™, 12 fl. oz. Can",Fruit Cart Black Cherry Blood Orange Hard Seltzer,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00089826230976,"Distillery Santa Lucía, Jalisco, Mexico",	Dos Equis,12.0,oz,Dos Equis Tequila Soda Classic Lime 12oz 4 Pack,Dos Equis Tequila Soda Classic Lime 12oz 4 Pack,Flavored Hard Seltzer,EACH,4,4.5,,USA,"Punch, Cocktail & Premix"
00089826231072,"Distillery Santa Lucía, Jalisco, Mexico",Dos Equis,12.0,oz,Dos Equis Tequila Soda Pineapple 12oz 4 Pack,Dos Equis Tequila Soda Pineapple 12oz 4 Pack,Flavored Hard Seltzer,EACH,4,4.5,,USA,"Punch, Cocktail & Premix"
00082000729037,Diageo North America Inc.,Smirnoff,0.71,L,"Smirnoff Ice Green Apple, 24oz Single Bottle, 4.5% ABV","Smirnoff Ice Green Apple, 24oz Single Bottle, 4.5% ABV",,PACK,1,4.5,,USA,"Punch, Cocktail & Premix"
00092000021833,Pabst Brewing Company,Rainier Seltzer Variety Pack,12.0,PK,"Rainier Seltzer Variety Pack, 12 Pack, 12 oz Cans",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,12,4.6,,USA,"Punch, Cocktail & Premix"
00745432781003,"Anheuser-Busch, Inc.",Breckenridge Brewery,12.0,PK,Breckenridge Brewery Good Company Lemonade Hard Seltzer Variety Pack,Good Company Lemonade Hard Seltzer Variety Pack,Hard Seltzer,EACH,15,4.0,,USA,"Punch, Cocktail & Premix"
00815351033047,"Anheuser-Busch, Inc.",Four Peaks Brewing Company,6.0,PK,"Four Peaks Brewing Co. Sun Day Lime Solar-Powered Seltzer, 6 Pack 12 oz. Cans",Sun Day Lime Solar-Powered Seltzer,Hard Seltzer,EACH,6,4.0,,USA,"Punch, Cocktail & Premix"
00082000800064,Diageo North America Inc.,Haig Club,355.0,mL,"Haig Club Clubman Ginger Lime & Soda, 12 fl oz",Haig Club Clubman Ginger Lime &Soda(RTD),,EACH,1,5.8,,USA,"Punch, Cocktail & Premix"
00082000799924,Diageo North America Inc.,Loyal 9,355.0,mL,"Loyal 9 Lemonade + Iced Tea Vodka Cocktail, 12 fl oz",Loyal 9 Lemonade and Iced Tea,,EACH,1,9.0,,USA,"Punch, Cocktail & Premix"
00082000800088,Diageo North America Inc.,Haig Club,355.0,mL,"Haig Club Clubman Citrus Yuzu & Soda, 12 fl oz",Haig Club Clubman Citrus Yuzu &Soda(RTD),,EACH,1,5.8,,USA,"Punch, Cocktail & Premix"
00082000799900,Diageo North America Inc.,Loyal 9,355.0,mL,"Loyal 9 Mixed Berry Lemonade Vodka Cocktail, 12 fl oz",Loyal 9 Mixed Berry Lemonade,,EACH,1,9.0,,USA,"Punch, Cocktail & Premix"
00082000799948,Diageo North America Inc.,Loyal 9,355.0,mL,"Loyal 9 Watermelon Lemonade Vodka Cocktail, 12 fl oz",Loyal 9 Watermelon Lemonade,,EACH,1,9.0,,USA,"Punch, Cocktail & Premix"
00018200261374,"Anheuser-Busch, Inc.",Bud Light,12.0,fl. oz,Bud Light Cranberry Seltzer 12 fl oz,Cranberry Seltzer 12 fl oz,Seltzer (Malt),EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00815351033283,"Anheuser-Busch, Inc.",Four Peaks Brewing Company,12.0,PK,"Four Peaks Brewing Co. Sun Day Solar-Powered Seltzer Variety Pack, 12 Pack 12 fl. oz. Cans",Sun Day Solar-Powered Seltzer Variety Pack,Hard Seltzers,EACH,12,4.0,,USA,"Punch, Cocktail & Premix"
00080480986261,Bacardi USA,Bacardí,355.0,mL,Bacardi Bahama Mama 4Pk,BACARDI BAHAMA MAMA,,EACH,1,5.9,,USA,"Punch, Cocktail & Premix"
00018200202926,"Anheuser-Busch, Inc.",Southern Comfort,12.0,PK,"Southern Comfort™ Lemon Lime, Paradise Punch & Peach Tea Variety Pack, 12 Pack 12 fl. oz. Cans","Lemon Lime, Paradise Punch & Peach Tea Variety Pack",FMWB Low-ABV,EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00018200289712,"Anheuser-Busch, Inc.",Bud Light Seltzer,24.0,PK,"Bud Light Seltzer Lemonade  & Iced Tea Mix Variety Pack, 24 Pack 12 fl. oz. Cans, 5% ABV",Lemonade  & Iced Tea Mix Variety Pack,Seltzer (Malt),EACH,24,5.0,,USA,"Punch, Cocktail & Premix"
00857291004503,"Anheuser-Busch, Inc.",Kombrewcha,6.0,PK,"Golden Road Brewing + Kombrewcha Passion Fruit Hard Kombucha, 6 Pack 12 fl. oz. Cans",Passion Fruit Hard Kombucha,Hard Kombucha,EACH,6,6.0,,USA,"Punch, Cocktail & Premix"
00810023700135,"Anheuser-Busch, Inc.",10 Barrel Brewing Co.,12.0,PK,"10 Barrel Brewing Co. Blackberry Cucumber, Huckleberry, Cherry Lime & Mango Clean Line Hard Seltzer Variety Pack, 12 pack 12 fl. oz. Cans, 5% ABV",Clean Line Variety Pack,Seltzer (Malt),EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00672438021201,Constellation Brands,Ahora,96.0,fl. oz,"Ahora Tequila Seltzer Variety Pack, 8 pk 12 fl oz Cans, 6.0% ABV",Tequila Seltzer Variety Pack,Premixed Cocktail,EACH,8,6.0,,USA,"Punch, Cocktail & Premix"
00082000799887,Diageo North America Inc.,Loyal 9,355.0,mL,"Loyal 9 Lemonade Vodka Cocktail, 12 fl oz",Loyal 9 Lemonade,,PACK,4,9.0,,USA,"Punch, Cocktail & Premix"
00672438021164,Constellation Brands,Ahora,12.0,fl. oz,"Ahora Paloma Tequila Seltzer, 12 fl oz Can, 6.0% ABV",Paloma Tequila Seltzer,Premixed Cocktail,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00850026750096,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Luscious Raspberry Grapefruit, 12 fl oz Can, 4.5% ABV",Luscious Raspberry Grapefruit,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00850026750072,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Bold Blood Orange Black Cherry, 12 fl oz Can, 4.5% ABV",Bold Blood Orange Black Cherry,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
